DEPT,TWT,amp,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase,AI_Jason_inv
3724.6,2197.8,1380.8,9404,2.3,-162.5,-1768.8,36.4,525.1,22.7,-51.7897,0.6112,
3724.7,2197.9,1394,9412,2.3,-162.7,-1752.6,36.2,521.8,22.7,-51.267,0.6182,
3724.9,2197.9,1407.1,9425,2.3,-163,-1736.5,36,518.5,22.7,-50.7444,0.6251,
3725,2198,1420.3,9453,2.31,-163.2,-1720.3,35.8,515.2,22.7,-50.2217,0.632,
3725.2,2198,1433.5,9485,2.31,-163.4,-1704.1,35.6,511.8,22.6,-49.6991,0.639,
3725.3,2198.1,1446.7,9533,2.31,-163.7,-1687.9,35.4,508.5,22.6,-49.1765,0.6459,
3725.5,2198.2,1459.8,9588,2.32,-163.9,-1671.8,35.3,505.2,22.6,-48.6539,0.6528,
3725.6,2198.2,1473,9636,2.32,-164.1,-1655.6,35.1,501.9,22.6,-48.1314,0.6598,
3725.8,2198.3,1486.2,9673,2.32,-164.4,-1639.4,34.9,498.6,22.6,-47.6089,0.6667,
3725.9,2198.4,1499.4,9697,2.32,-164.6,-1623.3,34.7,495.3,22.6,-47.0864,0.6737,
3726.1,2198.4,1512.5,9722,2.33,-164.8,-1607.1,34.5,492,22.6,-46.5639,0.6806,
3726.2,2198.5,1525.7,9743,2.33,-165,-1591,34.3,488.6,22.5,-46.0415,0.6875,
3726.4,2198.5,1538.9,9741,2.33,-165.3,-1574.8,34.1,485.3,22.5,-45.5191,0.6945,
3726.5,2198.6,1552.1,9728,2.34,-165.5,-1558.6,33.9,482,22.5,-44.9967,0.7014,
3726.7,2198.7,1565.2,9701,2.34,-165.7,-1542.5,33.7,478.7,22.5,-44.4744,0.7083,
3726.8,2198.7,1578.4,9681,2.34,-165.9,-1526.3,33.6,475.4,22.5,-43.952,0.7153,
3727,2198.8,1591.6,9673,2.35,-166.1,-1510.2,33.4,472.1,22.5,-43.4297,0.7222,
3727.1,2198.9,1604.8,9663,2.35,-166.3,-1494,33.2,468.8,22.5,-42.9075,0.7291,
3727.3,2198.9,1617.9,9660,2.35,-166.5,-1477.9,33,465.5,22.4,-42.3852,0.7361,
3727.4,2199,1630.6,9667,2.36,-166.7,-1461.7,32.8,462.2,22.4,-41.863,0.743,
3727.6,2199.1,1639.8,9686,2.36,-168.3,-1444.2,30.5,457.6,22.4,-41.3455,0.7483,
3727.8,2199.1,1647.7,9701,2.37,-170.1,-1426.5,27.7,452.7,22.4,-40.8289,0.7533,
3727.9,2199.2,1655.6,9706,2.38,-171.9,-1408.8,25,447.7,22.4,-40.3122,0.7582,
3728.1,2199.2,1663.5,9704,2.39,-173.7,-1391.1,22.2,442.8,22.3,-39.7956,0.7632,
3728.2,2199.3,1671.5,9707,2.39,-175.6,-1373.4,19.5,437.9,22.3,-39.2789,0.7682,
3728.4,2199.4,1679.4,9715,2.4,-177.4,-1355.7,16.7,433,22.3,-38.7622,0.7732,
3728.5,2199.4,1687.3,9720,2.41,-179.2,-1337.9,14,428.1,22.3,-38.2455,0.7781,
3728.7,2199.5,1695.2,9719,2.42,-181.1,-1320.2,11.2,423.2,22.3,-37.7288,0.7831,
3728.8,2199.6,1703.1,9718,2.43,-182.9,-1302.5,8.5,418.2,22.2,-37.2121,0.7881,
3729,2199.6,1711,9722,2.43,-184.7,-1284.8,5.7,413.3,22.2,-36.6954,0.7931,
3729.1,2199.7,1719,9737,2.44,-186.6,-1267.1,3,408.4,22.2,-36.1787,0.7981,
3729.3,2199.7,1726.9,9773,2.45,-188.4,-1249.4,0.2,403.5,22.2,-35.662,0.803,
3729.4,2199.8,1734.8,9809,2.46,-190.3,-1231.7,-2.5,398.6,22.1,-35.1453,0.808,
3729.6,2199.9,1742.8,9837,2.47,-192.1,-1214,-5.3,393.7,22.1,-34.6285,0.813,
3729.7,2199.9,1750.7,9857,2.47,-194,-1196.2,-8,388.8,22.1,-34.1118,0.818,
3729.9,2200,1758.6,9857,2.48,-195.8,-1178.5,-10.8,383.9,22.1,-33.5951,0.823,
3730,2200.1,1766.6,9845,2.49,-197.7,-1160.8,-13.5,379,22,-33.0783,0.828,
3730.2,2200.1,1774.5,9826,2.5,-199.6,-1143.1,-16.3,374.1,22,-32.5616,0.8329,
3730.3,2200.2,1782.4,9811,2.51,-201.4,-1125.4,-19,369.2,22,-32.0449,0.8379,
3730.5,2200.3,1790.4,9809,2.51,-203.3,-1107.7,-21.7,364.3,22,-31.5282,0.8429,
3730.6,2200.3,1798.3,9811,2.52,-205.2,-1090,-24.5,359.4,22,-31.0115,0.8479,
3730.8,2200.4,1806.3,9818,2.53,-207.1,-1072.3,-27.2,354.5,21.9,-30.4947,0.8529,
3731,2200.4,1814.2,9823,2.54,-208.9,-1054.6,-30,349.6,21.9,-29.978,0.8579,
3731.1,2200.5,1822.2,9816,2.55,-210.8,-1036.9,-32.7,344.7,21.9,-29.4613,0.8628,
3731.3,2200.6,1830.1,9806,2.55,-212.7,-1019.2,-35.4,339.8,21.9,-28.9445,0.8678,
3731.4,2200.6,1838.1,9798,2.56,-214.6,-1001.5,-38.2,334.9,21.8,-28.4278,0.8728,
3731.6,2200.7,1846,9792,2.57,-216.5,-983.8,-40.9,330,21.8,-27.911,0.8778,
3731.7,2200.8,1854,9791,2.58,-218.4,-966.1,-43.7,325.1,21.8,-27.3943,0.8828,
3731.9,2200.8,1861.9,9792,2.59,-220.3,-948.4,-46.4,320.2,21.8,-26.8775,0.8878,
3732,2200.9,1869.9,9783,2.59,-222.2,-930.7,-49.1,315.3,21.8,-26.3607,0.8928,
3732.2,2201,1877.9,9780,2.6,-224.1,-913,-51.9,310.4,21.7,-25.8439,0.8977,
3732.3,2201,1884.3,9782,2.61,-224.5,-895.4,-54.1,306.4,21.7,-25.3348,0.9022,
3732.5,2201.1,1885.2,9776,2.62,-219.2,-877.9,-54.6,305.5,21.7,-24.8545,0.9048,
3732.6,2201.1,1886,9774,2.62,-213.9,-860.4,-55,304.6,21.7,-24.3742,0.9073,
3732.8,2201.2,1886.8,9734,2.63,-208.6,-843,-55.5,303.8,21.6,-23.8938,0.9099,
3732.9,2201.3,1887.7,9700,2.64,-203.3,-825.5,-55.9,302.9,21.6,-23.4135,0.9125,
3733.1,2201.3,1888.5,9669,2.65,-198,-808.1,-56.4,302,21.6,-22.9331,0.915,
3733.2,2201.4,1889.4,9649,2.65,-192.7,-790.6,-56.9,301.1,21.6,-22.4527,0.9176,
3733.4,2201.5,1890.2,9627,2.66,-187.5,-773.2,-57.3,300.3,21.5,-21.9723,0.9202,
3733.5,2201.5,1891,9603,2.67,-182.2,-755.7,-57.8,299.4,21.5,-21.4919,0.9227,
3733.7,2201.6,1891.9,9586,2.67,-176.8,-738.2,-58.3,298.5,21.5,-21.0115,0.9253,
3733.8,2201.6,1892.7,9576,2.68,-171.5,-720.8,-58.7,297.6,21.4,-20.5311,0.9279,
3734,2201.7,1893.6,9573,2.69,-166.2,-703.3,-59.2,296.8,21.4,-20.0507,0.9304,
3734.2,2201.8,1894.4,9569,2.7,-160.9,-685.9,-59.7,295.9,21.4,-19.5703,0.933,
3734.3,2201.8,1895.3,9572,2.7,-155.6,-668.4,-60.1,295,21.4,-19.0898,0.9356,
3734.5,2201.9,1896.1,9581,2.71,-150.3,-650.9,-60.6,294.1,21.3,-18.6094,0.9381,
3734.6,2202,1897,9587,2.72,-145,-633.5,-61.1,293.3,21.3,-18.1289,0.9407,
3734.8,2202,1897.8,9584,2.72,-139.7,-616,-61.5,292.4,21.3,-17.6485,0.9433,
3734.9,2202.1,1898.7,9575,2.73,-134.4,-598.5,-62,291.5,21.3,-17.168,0.9459,
3735.1,2202.2,1899.5,9574,2.74,-129.1,-581.1,-62.5,290.6,21.2,-16.6875,0.9484,
3735.2,2202.2,1900.4,9579,2.75,-123.7,-563.6,-63,289.8,21.2,-16.207,0.951,
3735.4,2202.3,1901.2,9580,2.75,-118.4,-546.2,-63.4,288.9,21.2,-15.7265,0.9536,
3735.5,2202.3,1902.1,9581,2.76,-113.1,-528.7,-63.9,288,21.2,-15.246,0.9561,
3735.7,2202.4,1902.9,9589,2.77,-107.8,-511.2,-64.4,287.1,21.1,-14.7655,0.9587,
3735.8,2202.5,1903.8,9598,2.78,-102.5,-493.8,-64.9,286.3,21.1,-14.2849,0.9613,
3736,2202.5,1904.6,9608,2.78,-97.1,-476.3,-65.4,285.4,21.1,-13.8044,0.9639,
3736.1,2202.6,1905.5,9618,2.79,-91.8,-458.8,-65.8,284.5,21.1,-13.3238,0.9664,
3736.3,2202.7,1906.4,9625,2.8,-86.5,-441.3,-66.3,283.6,21,-12.8433,0.969,
3736.4,2202.7,1907.2,9626,2.8,-81.1,-423.9,-66.8,282.7,21,-12.3627,0.9716,
3736.6,2202.8,1908.1,9622,2.81,-75.8,-406.4,-67.3,281.9,21,-11.8822,0.9742,
3736.7,2202.8,1908.9,9622,2.82,-70.5,-388.9,-67.8,281,21,-11.4016,0.9767,
3736.9,2202.9,1909.8,9626,2.83,-65.1,-371.5,-68.3,280.1,20.9,-10.921,0.9793,
3737,2203,1910.7,9634,2.83,-59.8,-354,-68.7,279.2,20.9,-10.4404,0.9819,
3737.2,2203,1910.5,9654,2.84,-58.1,-338.4,-67.3,278.8,20.9,-9.9943,0.9832,
3737.4,2203.1,1909.5,9678,2.84,-59.1,-324.3,-64.5,278.9,20.9,-9.5738,0.9837,
3737.5,2203.2,1908.6,9703,2.84,-60,-310.2,-61.7,278.9,20.9,-9.1532,0.9841,
3737.7,2203.2,1907.6,9726,2.84,-61,-296,-58.9,278.9,20.9,-8.7325,0.9846,
3737.8,2203.3,1906.7,9747,2.84,-62,-281.9,-56.1,278.9,20.8,-8.3119,0.985,
3738,2203.4,1905.7,9761,2.84,-63,-267.8,-53.3,278.9,20.8,-7.8913,0.9855,
3738.1,2203.4,1904.8,9763,2.84,-64,-253.6,-50.5,278.9,20.8,-7.4706,0.9859,
3738.3,2203.5,1903.8,9764,2.84,-64.9,-239.5,-47.7,279,20.8,-7.0499,0.9864,
3738.4,2203.5,1902.9,9770,2.84,-65.9,-225.3,-44.9,279,20.8,-6.6292,0.9868,
3738.6,2203.6,1902,9781,2.84,-66.9,-211.2,-42.1,279,20.8,-6.2085,0.9873,
3738.7,2203.7,1901,9798,2.84,-67.9,-197,-39.3,279,20.8,-5.7877,0.9877,
3738.9,2203.7,1900.1,9817,2.84,-68.9,-182.9,-36.5,279,20.8,-5.367,0.9882,
3739,2203.8,1899.1,9833,2.84,-69.9,-168.7,-33.7,279,20.7,-4.9462,0.9886,
3739.2,2203.9,1898.2,9842,2.84,-70.9,-154.6,-30.9,279,20.7,-4.5253,0.9891,
3739.3,2203.9,1897.3,9846,2.84,-71.9,-140.4,-28.1,278.9,20.7,-4.1045,0.9895,
3739.5,2204,1896.3,9831,2.85,-72.9,-126.3,-25.3,278.9,20.7,-3.6836,0.99,
3739.6,2204,1895.4,9812,2.85,-73.9,-112.1,-22.5,278.9,20.7,-3.2628,0.9904,
3739.8,2204.1,1894.5,9802,2.85,-74.9,-98,-19.7,278.9,20.7,-2.8418,0.9909,
3739.9,2204.2,1893.6,9799,2.85,-75.9,-83.8,-16.9,278.9,20.7,-2.4209,0.9913,
3740.1,2204.2,1892.6,9795,2.85,-77,-69.7,-14.1,278.9,20.7,-1.9999,0.9918,
3740.3,2204.3,1891.7,9789,2.85,-78,-55.5,-11.3,278.8,20.6,-1.579,0.9922,
3740.4,2204.4,1890.8,9785,2.85,-79,-41.4,-8.5,278.8,20.6,-1.1579,0.9927,
3740.6,2204.4,1889.9,9783,2.85,-80,-27.2,-5.7,278.8,20.6,-0.7369,0.9931,
3740.7,2204.5,1888.9,9783,2.85,-81,-13,-3,278.7,20.6,-0.3158,0.9936,
3740.9,2204.6,1888,9785,2.85,-82.1,1.1,-0.2,278.7,20.6,0.1053,0.994,
3741,2204.6,1887.1,9795,2.85,-83.1,15.3,2.6,278.7,20.6,0.5265,0.9945,
3741.2,2204.7,1886.2,9803,2.85,-84.1,29.5,5.4,278.6,20.6,0.9477,0.9949,
3741.3,2204.7,1885.3,9795,2.85,-85.1,43.6,8.2,278.6,20.6,1.3689,0.9954,
3741.5,2204.8,1884.4,9785,2.85,-86.2,57.8,11,278.5,20.6,1.7901,0.9959,
3741.6,2204.9,1883.5,9781,2.85,-87.2,72,13.8,278.5,20.5,2.2114,0.9963,
3741.8,2204.9,1882.5,9779,2.85,-88.2,86.2,16.6,278.4,20.5,2.6327,0.9968,
3741.9,2205,1881.3,9784,2.85,-89.3,100.3,19.4,278.4,20.5,3.054,0.9972,
3742.1,2205.1,1878.1,9806,2.85,-89.6,115.6,19.1,279.3,20.5,3.5332,0.9958,
3742.2,2205.1,1874.3,9834,2.84,-89.8,130.9,18.6,280.4,20.5,4.0162,0.9942,
3742.4,2205.2,1870.6,9856,2.84,-90.1,146.2,18,281.4,20.6,4.4993,0.9927,
3742.5,2205.2,1866.9,9870,2.83,-90.3,161.5,17.5,282.4,20.6,4.9823,0.9911,
3742.7,2205.3,1863.1,9878,2.82,-90.6,176.9,17,283.4,20.6,5.4654,0.9896,
3742.8,2205.4,1859.4,9886,2.82,-90.8,192.2,16.5,284.4,20.6,5.9485,0.988,
3743,2205.4,1855.7,9895,2.81,-91.1,207.5,16,285.4,20.6,6.4317,0.9865,
3743.1,2205.5,1851.9,9898,2.8,-91.3,222.8,15.5,286.4,20.7,6.9148,0.9849,
3743.3,2205.6,1848.2,9876,2.8,-91.5,238.2,15,287.4,20.7,7.398,0.9834,
3743.5,2205.6,1844.5,9846,2.79,-91.8,253.5,14.5,288.4,20.7,7.8812,0.9818,
3743.6,2205.7,1840.7,9808,2.78,-92,268.8,13.9,289.4,20.7,8.3645,0.9803,
3743.8,2205.8,1837,9770,2.78,-92.2,284.1,13.4,290.4,20.7,8.8477,0.9787,
3743.9,2205.8,1833.3,9733,2.77,-92.5,299.5,12.9,291.4,20.7,9.331,0.9772,
3744.1,2205.9,1829.5,9705,2.76,-92.7,314.8,12.4,292.4,20.8,9.8143,0.9756,
3744.2,2205.9,1825.8,9701,2.76,-92.9,330.1,11.9,293.4,20.8,10.2977,0.974,
3744.4,2206,1822,9712,2.75,-93.1,345.5,11.4,294.4,20.8,10.781,0.9725,
3744.5,2206.1,1818.3,9751,2.75,-93.3,360.8,10.9,295.4,20.8,11.2644,0.9709,
3744.7,2206.1,1814.6,9799,2.74,-93.6,376.2,10.4,296.4,20.8,11.7479,0.9694,
3744.8,2206.2,1810.8,9849,2.73,-93.8,391.5,9.9,297.4,20.8,12.2313,0.9678,
3745,2206.3,1807.1,9889,2.73,-94,406.8,9.4,298.4,20.9,12.7148,0.9663,
3745.1,2206.3,1803.3,9910,2.72,-94.2,422.2,8.9,299.4,20.9,13.1983,0.9647,
3745.3,2206.4,1799.6,9903,2.71,-94.4,437.5,8.4,300.4,20.9,13.6818,0.9632,
3745.4,2206.5,1795.9,9882,2.71,-94.6,452.9,7.9,301.4,20.9,14.1654,0.9616,
3745.6,2206.5,1792.1,9854,2.7,-94.8,468.2,7.4,302.3,20.9,14.649,0.9601,
3745.7,2206.6,1788.4,9829,2.69,-95,483.6,6.9,303.3,21,15.1326,0.9585,
3745.9,2206.6,1784.6,9809,2.69,-95.1,498.9,6.4,304.3,21,15.6162,0.957,
3746,2206.7,1780.9,9791,2.68,-95.3,514.3,5.9,305.3,21,16.0999,0.9554,
3746.2,2206.8,1777.1,9765,2.67,-95.5,529.6,5.4,306.3,21,16.5835,0.9539,
3746.3,2206.8,1773.4,9736,2.67,-95.7,545,4.9,307.3,21,17.0673,0.9523,
3746.5,2206.9,1769.6,9701,2.66,-95.9,560.3,4.4,308.2,21,17.551,0.9508,
3746.7,2207,1765.9,9677,2.65,-96.1,575.7,3.9,309.2,21.1,18.0348,0.9492,
3746.8,2207,1761.2,9675,2.65,-96.2,590.5,3.7,310.1,21.1,18.5149,0.9471,
3747,2207.1,1754.4,9687,2.64,-96.2,604.2,4.3,310.7,21.1,18.9868,0.9435,
3747.1,2207.1,1747.6,9718,2.63,-96.3,617.9,4.9,311.3,21.1,19.4588,0.9399,
3747.3,2207.2,1740.8,9745,2.62,-96.3,631.6,5.5,311.9,21.2,19.9307,0.9363,
3747.4,2207.3,1734,9750,2.61,-96.3,645.3,6.1,312.6,21.2,20.4027,0.9327,
3747.6,2207.3,1727.3,9738,2.6,-96.4,659,6.7,313.2,21.3,20.8747,0.9291,
3747.7,2207.4,1720.5,9708,2.59,-96.4,672.7,7.3,313.8,21.3,21.3468,0.9255,
3747.9,2207.5,1713.7,9673,2.58,-96.5,686.4,7.9,314.4,21.3,21.8189,0.9219,
3748,2207.5,1706.9,9622,2.57,-96.5,700.1,8.5,315.1,21.4,22.291,0.9183,
3748.2,2207.6,1700.1,9569,2.56,-96.6,713.8,9,315.7,21.4,22.7631,0.9147,
3748.3,2207.7,1693.3,9533,2.55,-96.7,727.5,9.6,316.3,21.4,23.2353,0.9112,
3748.5,2207.7,1686.5,9522,2.54,-96.7,741.2,10.2,316.9,21.5,23.7075,0.9076,
3748.6,2207.8,1679.7,9520,2.54,-96.8,754.9,10.8,317.6,21.5,24.1797,0.904,
3748.8,2207.8,1672.9,9538,2.53,-96.9,768.6,11.4,318.2,21.5,24.652,0.9004,
3748.9,2207.9,1666.1,9558,2.52,-96.9,782.3,12,318.8,21.6,25.1243,0.8968,
3749.1,2208,1659.3,9597,2.51,-97,796,12.5,319.5,21.6,25.5966,0.8932,
3749.2,2208,1652.6,9656,2.5,-97.1,809.8,13.1,320.1,21.6,26.069,0.8896,
3749.4,2208.1,1645.8,9759,2.49,-97.2,823.5,13.7,320.8,21.7,26.5414,0.886,
3749.5,2208.2,1639,9873,2.48,-97.3,837.2,14.2,321.4,21.7,27.0138,0.8824,
3749.7,2208.2,1632.2,9944,2.47,-97.4,850.9,14.8,322,21.7,27.4863,0.8788,
3749.9,2208.3,1625.4,9971,2.46,-97.5,864.6,15.4,322.7,21.8,27.9588,0.8752,
3750,2208.3,1618.6,9937,2.45,-97.6,878.4,15.9,323.3,21.8,28.4313,0.8716,
3750.2,2208.4,1611.8,9904,2.44,-97.7,892.1,16.5,324,21.8,28.9038,0.868,
3750.3,2208.5,1605,9895,2.43,-97.8,905.8,17.1,324.6,21.9,29.3764,0.8645,
3750.5,2208.5,1598.2,9916,2.42,-97.9,919.5,17.6,325.3,21.9,29.849,0.8609,
3750.6,2208.6,1591.4,10018,2.41,-98,933.3,18.2,325.9,21.9,30.3217,0.8573,
3750.8,2208.7,1584.6,10148,2.4,-98.1,947,18.8,326.6,22,30.7943,0.8537,
3750.9,2208.7,1577.8,10249,2.39,-98.2,960.7,19.3,327.2,22,31.2671,0.8501,
3751.1,2208.8,1571.1,10275,2.39,-98.3,974.5,19.9,327.9,22.1,31.7398,0.8465,
3751.2,2208.9,1564.3,10192,2.38,-98.5,988.2,20.4,328.5,22.1,32.2126,0.8429,
3751.4,2208.9,1557.5,10097,2.37,-98.6,1002,21,329.2,22.1,32.6854,0.8393,
3751.5,2209,1550.6,10014,2.36,-98.7,1015.7,21.5,329.9,22.2,33.1582,0.8357,
3751.7,2209,1541.8,9942,2.35,-99.6,1029.6,21.9,331.8,22.2,33.6629,0.8305,
3751.8,2209.1,1531.9,9875,2.35,-101,1043.7,22.1,334.5,22.2,34.1835,0.8245,
3752,2209.2,1522,9825,2.34,-102.3,1057.7,22.3,337.1,22.3,34.7042,0.8185,
3752.1,2209.2,1512,9799,2.33,-103.6,1071.8,22.6,339.7,22.3,35.2249,0.8125,
3752.3,2209.3,1502.1,9831,2.33,-104.9,1085.8,22.8,342.4,22.4,35.7457,0.8065,
3752.4,2209.4,1492.2,9879,2.32,-106.2,1099.9,23.1,345,22.4,36.2664,0.8005,
3752.6,2209.4,1482.3,9933,2.32,-107.4,1113.9,23.3,347.6,22.5,36.7872,0.7944,
3752.7,2209.5,1472.3,9980,2.31,-108.7,1127.9,23.6,350.3,22.5,37.3081,0.7884,
3752.9,2209.5,1462.4,10029,2.31,-110,1142,23.8,352.9,22.6,37.829,0.7824,
3753.1,2209.6,1452.5,10081,2.3,-111.3,1156,24.1,355.5,22.6,38.3499,0.7764,
3753.2,2209.7,1442.5,10144,2.29,-112.5,1170.1,24.3,358.2,22.7,38.8708,0.7704,
3753.4,2209.7,1432.6,10201,2.29,-113.8,1184.1,24.6,360.8,22.7,39.3918,0.7644,
3753.5,2209.8,1422.6,10243,2.28,-115,1198.2,24.8,363.4,22.8,39.9128,0.7584,
3753.7,2209.9,1412.7,10265,2.28,-116.3,1212.2,25.1,366.1,22.8,40.4339,0.7524,
3753.8,2209.9,1402.7,10246,2.27,-117.5,1226.2,25.3,368.7,22.9,40.955,0.7464,
3754,2210,1392.8,10228,2.27,-118.8,1240.3,25.6,371.3,22.9,41.4761,0.7403,
3754.1,2210.1,1382.8,10242,2.26,-120,1254.3,25.8,374,23,41.9973,0.7343,
3754.3,2210.1,1372.9,10260,2.26,-121.2,1268.4,26.1,376.6,23,42.5185,0.7283,
3754.4,2210.2,1362.9,10253,2.25,-122.4,1282.4,26.3,379.3,23,43.0397,0.7223,
3754.6,2210.2,1352.9,10220,2.24,-123.6,1296.5,26.6,381.9,23.1,43.561,0.7163,
3754.7,2210.3,1343,10161,2.24,-124.8,1310.5,26.9,384.5,23.1,44.0823,0.7103,
3754.9,2210.4,1333,10119,2.23,-126,1324.5,27.1,387.2,23.2,44.6036,0.7042,
3755,2210.4,1323,10098,2.23,-127.2,1338.6,27.4,389.8,23.2,45.125,0.6982,
3755.2,2210.5,1313.1,10139,2.22,-128.4,1352.6,27.7,392.4,23.3,45.6463,0.6922,
3755.3,2210.6,1303.1,10213,2.22,-129.6,1366.7,27.9,395.1,23.3,46.1677,0.6862,
3755.5,2210.6,1293.1,10361,2.21,-130.8,1380.7,28.2,397.7,23.4,46.6892,0.6802,
3755.6,2210.7,1283.1,10522,2.2,-131.9,1394.7,28.5,400.3,23.4,47.2107,0.6742,
3755.8,2210.7,1273.1,10686,2.2,-133.1,1408.8,28.7,403,23.5,47.7322,0.6681,
3755.9,2210.8,1263.1,10828,2.19,-134.3,1422.8,29,405.6,23.5,48.2538,0.6621,
3756.1,2210.9,1253.2,10950,2.19,-135.4,1436.9,29.3,408.2,23.6,48.7754,0.6561,
3756.3,2210.9,1243.2,11052,2.18,-136.6,1450.9,29.5,410.9,23.6,49.297,0.6501,
3756.4,2211,1233,11139,2.18,-137.7,1464.9,29.8,413.6,23.7,49.8195,0.644,
3756.6,2211.1,1218.7,11163,2.18,-138.3,1477.2,29.6,418.1,23.7,50.3669,0.6359,
3756.7,2211.1,1204.3,11120,2.18,-139,1489.6,29.4,422.6,23.8,50.9143,0.6278,
3756.9,2211.2,1190,11069,2.18,-139.6,1501.9,29.3,427.1,23.8,51.4617,0.6197,
3757,2211.3,1175.7,11002,2.18,-140.3,1514.2,29.1,431.6,23.9,52.009,0.6116,
3757.2,2211.3,1161.3,10937,2.18,-141,1526.6,28.9,436.2,23.9,52.5563,0.6035,
3757.3,2211.4,1147,10901,2.18,-141.7,1538.9,28.7,440.7,24,53.1035,0.5954,
3757.5,2211.4,1132.6,10892,2.18,-142.3,1551.2,28.5,445.2,24,53.6507,0.5873,
3757.6,2211.5,1118.3,10899,2.18,-143,1563.6,28.4,449.7,24.1,54.1979,0.5792,
3757.8,2211.6,1103.9,10888,2.18,-143.7,1575.9,28.2,454.3,24.1,54.745,0.5711,
3757.9,2211.6,1089.6,10835,2.18,-144.4,1588.2,28,458.8,24.2,55.2921,0.5631,
3758.1,2211.7,1075.3,10774,2.18,-145.1,1600.5,27.8,463.3,24.2,55.8392,0.555,
3758.2,2211.8,1060.9,10715,2.18,-145.8,1612.9,27.6,467.8,24.3,56.3862,0.5469,
3758.4,2211.8,1046.6,10655,2.19,-146.6,1625.2,27.5,472.4,24.3,56.9332,0.5388,
3758.5,2211.9,1032.2,10600,2.19,-147.3,1637.5,27.3,476.9,24.4,57.4801,0.5307,
3758.7,2212,1017.9,10570,2.19,-148,1649.8,27.1,481.4,24.4,58.0271,0.5226,
3758.8,2212,1003.6,10561,2.19,-148.7,1662.2,26.9,485.9,24.5,58.5739,0.5145,
3759,2212.1,989.2,10588,2.19,-149.5,1674.5,26.8,490.5,24.5,59.1208,0.5064,
3759.1,2212.1,974.9,10614,2.19,-150.2,1686.8,26.6,495,24.6,59.6676,0.4983,
3759.3,2212.2,960.6,10628,2.19,-151,1699.1,26.4,499.5,24.6,60.2143,0.4903,
3759.5,2212.3,946.2,10634,2.19,-151.7,1711.4,26.2,504,24.7,60.761,0.4822,
3759.6,2212.3,931.9,10620,2.19,-152.5,1723.8,26,508.6,24.7,61.3077,0.4741,
3759.8,2212.4,917.6,10605,2.19,-153.3,1736.1,25.9,513.1,24.8,61.8543,0.466,
3759.9,2212.5,903.2,10582,2.19,-154,1748.4,25.7,517.6,24.8,62.4009,0.4579,
3760.1,2212.5,888.9,10557,2.19,-154.8,1760.7,25.5,522.2,24.9,62.9474,0.4498,
3760.2,2212.6,874.6,10500,2.19,-155.6,1773,25.3,526.7,24.9,63.4938,0.4418,
3760.4,2212.6,860.3,10432,2.19,-156.4,1785.3,25.2,531.2,25,64.0401,0.4337,
3760.5,2212.7,845.9,10351,2.19,-157.2,1797.6,25,535.8,25,64.5864,0.4256,
3760.7,2212.8,831.6,10278,2.2,-158,1809.9,24.8,540.3,25.1,65.1327,0.4175,
3760.8,2212.8,817.3,10230,2.2,-158.8,1822.2,24.6,544.8,25.1,65.679,0.4094,
3761,2212.9,803,10206,2.2,-159.6,1834.6,24.5,549.4,25.2,66.2252,0.4014,
3761.1,2213,788.6,10232,2.2,-160.4,1846.9,24.3,553.9,25.2,66.7713,0.3933,
3761.3,2213,772.2,10289,2.2,-161.3,1858.4,23.7,559,25.3,67.3319,0.3845,
3761.4,2213.1,752.9,10359,2.21,-162,1868.7,22.3,564.9,25.3,67.9147,0.3747,
3761.6,2213.2,733.5,10403,2.21,-162.8,1879,21,570.8,25.4,68.4975,0.3649,
3761.7,2213.2,714.1,10405,2.22,-163.6,1889.3,19.7,576.8,25.4,69.0804,0.355,
3761.9,2213.3,694.7,10339,2.22,-164.3,1899.7,18.4,582.7,25.5,69.6633,0.3452,
3762,2213.3,675.3,10278,2.23,-165.1,1910,17.1,588.6,25.5,70.2462,0.3354,
3762.2,2213.4,655.8,10297,2.24,-165.8,1920.3,15.8,594.5,25.6,70.8291,0.3256,
3762.3,2213.5,636.4,10364,2.24,-166.6,1930.6,14.4,600.4,25.6,71.4121,0.3158,
3762.5,2213.5,617,10498,2.25,-167.3,1941,13.1,606.4,25.7,71.9951,0.3059,
3762.7,2213.6,597.6,10635,2.26,-168,1951.3,11.8,612.3,25.7,72.5782,0.2961,
3762.8,2213.7,578.2,10790,2.26,-168.8,1961.6,10.5,618.2,25.8,73.1613,0.2863,
3763,2213.7,558.7,10935,2.27,-169.5,1971.9,9.2,624.1,25.8,73.7444,0.2765,
3763.1,2213.8,539.3,11018,2.27,-170.2,1982.3,7.8,630,25.9,74.3276,0.2666,
3763.3,2213.8,519.9,11066,2.28,-170.9,1992.6,6.5,635.9,26,74.9108,0.2568,
3763.4,2213.9,500.5,11086,2.29,-171.6,2002.9,5.2,641.9,26,75.494,0.247,
3763.6,2214,481,11116,2.29,-172.3,2013.2,3.9,647.8,26.1,76.0772,0.2371,
3763.7,2214,461.6,11203,2.3,-173,2023.5,2.6,653.7,26.1,76.6606,0.2273,
3763.9,2214.1,442.2,11308,2.3,-173.7,2033.9,1.2,659.6,26.2,77.2439,0.2175,
3764,2214.2,422.7,11431,2.31,-174.3,2044.2,-0.1,665.5,26.2,77.8273,0.2077,
